1833538108,Draft:Marie Tomanova,KylieTastic,false,4,enwiki,2024-10-27 11:53:54,false,heading
1833538201,Tyrrell 018,WMN03,false,27,enwiki,2024-10-27 11:54:26,false,/* top */
1833538210,ORP Sokół (1940),Monkbot,true,1,enwiki,2024-10-27 11:54:30,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833538307,User:AusLondonder/XfD log,AusLondonder,false,134,enwiki,2024-10-27 11:54:57,false,Logging CfDS nomination of [[:Category:Caparica (Almada)]].
1833538411,Nation Broadcasting Corporation,Ekis2020,false,-68,enwiki,2024-10-27 11:55:37,false,/* Recent developments */
358005607,Leyla Lahouar,M2k~dewiki,false,1,dewiki,2024-10-27 11:55:47,true,[[WP:HC|HC]]: Entferne [[Kategorie:Deutsche]]; Ergänze [[Kategorie:Deutscher]]
1833538109,Wikipedia talk:Good article nominations,PARAKANYAA,false,209,enwiki,2024-10-27 11:53:53,false,/* Is it possible to retroactively change GA subtopic? */ new section
1833538211,YRF Spy Universe,Gotitbro,false,30,enwiki,2024-10-27 11:54:29,false,/* Games */
1833538308,Glasat na Bulgaria season 11,Dan agent06,false,16,enwiki,2024-10-27 11:55:01,false,/* Battles */
1833538401,Haas VF-23,DH85868993,false,1,enwiki,2024-10-27 11:55:31,true,/* Singapore to Qatar: results get worse */ sp:Sergio Pérez replaced: Sergio Perez → Sergio Pérez
1833538412,2004–05 Inter Milan season,BlameRuiner,false,-29,enwiki,2024-10-27 11:55:28,true,Reverted edit by [[Special:Contribs/164.160.139.16|164.160.139.16]] ([[User talk:164.160.139.16|talk]]) to last version by HugoAcosta9
1833538110,Professor A. Dońda,Monkbot,true,1,enwiki,2024-10-27 11:53:53,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833538203,The First Day of Freedom,Monkbot,true,1,enwiki,2024-10-27 11:54:27,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833538212,List of attendance figures at domestic professional sports leagues,2A02:A316:2486:4500:DC8D:B176:6589:7653,false,0,enwiki,2024-10-27 11:54:27,false,/* Outdoor sports */
1833538402,Bay of Grama,Monkbot,true,2,enwiki,2024-10-27 11:55:32,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 2);
1833538413,Derapur Assembly constituency,Adamantine123,false,130,enwiki,2024-10-27 11:55:38,false,""
358005610,Geothermisches Informationssystem,LukeTriton,false,-2,dewiki,2024-10-27 11:55:49,true,Form
358005612,Wikipedia Diskussion:Wiki Loves Monuments 2024/Deutschland/Jury,Ailura,false,95,dewiki,2024-10-27 11:55:53,false,/* Kugelpanoramen */
358005619,Geothermisches Informationssystem,LukeTriton,false,6,dewiki,2024-10-27 11:56:03,true,Form
1833538111,The Worst of APO Hiking Society,John Wilfred S. Tating,false,0,enwiki,2024-10-27 11:53:53,false,/* References */
1833538310,Automated border control system,180.129.47.248,false,7,enwiki,2024-10-27 11:54:56,false,/* E-Channel Service for foreign nationals */Simplified grammar
1833538403,Presidente Castro Pinto International Airport,Brunoptsem,false,-337,enwiki,2024-10-27 11:55:33,false,/* Airlines and destinations */LA flights updated
1833538416,Sydney Ferries,Capenaps,false,-10,enwiki,2024-10-27 11:55:39,true,Double Bay ferry services
1833538218,Vellaswamy Vanitha,223.178.212.120,false,-10,enwiki,2024-10-27 11:54:33,false,""
1833538309,Galway United F.C.,103.114.211.200,false,15,enwiki,2024-10-27 11:54:59,false,""
1833538404,Reuben Meade,124.217.189.191,false,349,enwiki,2024-10-27 11:55:28,false,""
1833538415,Immortal Waltz,Monkbot,true,1,enwiki,2024-10-27 11:55:39,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833538500,Governor of Kaluga Oblast,Monkbot,true,1,enwiki,2024-10-27 11:56:16,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833538115,F1 2017 (video game),DH85868993,false,1,enwiki,2024-10-27 11:53:53,true,/* top */ sp:Sergio Pérez replaced: Sergio Perez → Sergio Pérez
1833538204,2024–25 Luxembourg National Division,Jphwra,false,0,enwiki,2024-10-27 11:54:28,false,/* League table */
1833538217,Talk:Malene Sølvsten,Uffda608,false,15,enwiki,2024-10-27 11:54:34,false,WP DK importance = low
1833538315,Nation Broadcasting Corporation,Ekis2020,false,683,enwiki,2024-10-27 11:55:02,false,/* History */
1833538406,User talk:Mandi News,Theroadislong,false,455,enwiki,2024-10-27 11:55:35,false,Notification: I've commented on [[Draft:Ranjha family|your Articles for Creation submission]] ([[WP:AFCH|AFCH]])
358005611,Hub (Lauf an der Pegnitz),Der X an alle Rahm,false,1746,dewiki,2024-10-27 11:55:51,false,""
1833538119,Japanese submarine I-174,Parsecboy,false,1,enwiki,2024-10-27 11:53:54,false,replace template
1833538206,Cabeza guateada,Nortekman,false,1205,enwiki,2024-10-27 11:54:31,true,Undid revision [[Special:Diff/1252670988|1252670988]] by [[Special:Contributions/UrielAcosta|UrielAcosta]] ([[User talk:UrielAcosta|talk]])
1833538316,Monica Sumra,223.178.212.120,false,-14,enwiki,2024-10-27 11:55:03,false,""
1833538407,2006–07 FC Bayern Munich season,BlameRuiner,false,-24,enwiki,2024-10-27 11:55:31,true,Reverted edit by [[Special:Contribs/164.160.139.16|164.160.139.16]] ([[User talk:164.160.139.16|talk]]) to last version by SafariScribe
358005613,Antonia Mertsching,Lokfahrer,false,8,dewiki,2024-10-27 11:55:54,false,wurde nicht erneut gewählt -> MdL in Vergangenheitsform
