1833521500,Afytos,Monkbot,true,1,enwiki,2024-10-27 10:33:24,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833521518,Mońki County,Monkbot,true,1,enwiki,2024-10-27 10:33:30,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833521502,Ed and Lorraine Warren,47.149.242.190,false,-1214,enwiki,2024-10-27 10:33:21,false,More proper grammar.
1833521507,Ferdinand Albert I Duke of Brunswick-Wolfenbüttel-Bevern,Monkbot,true,1,enwiki,2024-10-27 10:33:27,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833521508,2024 Rugby League Pacific Championships,Mn1548,false,19,enwiki,2024-10-27 10:33:23,false,/* Group stage */
1833521400,User talk:2RDD,Dxneo,false,275,enwiki,2024-10-27 10:33:00,false,/* Hello */ Reply
1833521509,Łążyn,Kiwipete,false,-85,enwiki,2024-10-27 10:33:28,false,Remove article that has been merged into another
1833521403,Haryanvi cinema,Iamgadanjoga,false,762,enwiki,2024-10-27 10:33:01,false,/* List of Haryanvi Language Films */
1833521515,Talk:Puerto Rican general election 2016,EmausBot,true,1,enwiki,2024-10-27 10:33:31,true,Bot: Fixing double redirect from [[Talk:2016 Puerto Rico general election]] to [[Talk:2016 Puerto Rican general election]]
1833521516,List of WWE pay-per-view and livestreaming supercards,Samifan56,false,7,enwiki,2024-10-27 10:33:25,false,/* 1991 */
1833521608,Ilya Kukharchuk,Monkbot,true,1,enwiki,2024-10-27 10:34:01,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833521619,Green Prophet,147.235.207.107,false,140,enwiki,2024-10-27 10:34:08,false,/* History */ added information
1833521700,Chimpanzee–human last common ancestor,Dudley Miles,false,-125,enwiki,2024-10-27 10:34:32,false,Restored revision 1253640848 by [[Special:Contributions/Snarcky1996|Snarcky1996]] ([[User talk:Snarcky1996|talk]]): Reverted unreferenced comments and redundant words
1833521610,Tsurugi Station,Sushiya,false,21,enwiki,2024-10-27 10:34:03,false,image updated
1833521703,Plyskiv,Monkbot,true,3,enwiki,2024-10-27 10:34:33,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 3);
1833521611,Elizabeth Hudson,Khanh Nguyen,false,42,enwiki,2024-10-27 10:34:03,false,""
1833521708,WTA Tour records,2001:B07:6460:AA7C:8596:758D:28D0:9390,false,7,enwiki,2024-10-27 10:34:30,false,/* Most doubles titles won */
1833521613,János Murányi,Mrny Szilvia,false,84,enwiki,2024-10-27 10:34:05,false,""
1833521615,User:PE fans/sandbox,PE fans,false,-28,enwiki,2024-10-27 10:34:02,false,/* Ukraine vs. Bulgaria */
1833521616,Dragomelj,Monkbot,true,1,enwiki,2024-10-27 10:34:04,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833521600,2016 United States House of Representatives election in Puerto Rico,EmausBot,true,1,enwiki,2024-10-27 10:34:01,true,Bot: Fixing double redirect from [[2016 Puerto Rico general election]] to [[2016 Puerto Rican general election]]
1833521617,Yvonne Chapman (politician),GhostInTheMachine,false,49,enwiki,2024-10-27 10:34:05,false,source needed for her death
1833521607,Nose,ClueBot NG,false,-146,enwiki,2024-10-27 10:34:02,true,Reverting possible vandalism by [[Special:Contribs/2A0A:EF40:41C:E101:5D20:591B:6B00:6A1B|2A0A:EF40:41C:E101:5D20:591B:6B00:6A1B]] to version by CycloneYoris. [[WP:CBFP|Report False Positive?]] Thanks [[WP:CBNG|ClueBot NG]]. (4353868) (Bot)
1833521618,Thalapathy 69,2001:8F8:1C6D:555:C965:1693:851D:AD01,false,-1,enwiki,2024-10-27 10:34:05,false,""
1833521712,Portable Sounds,WraithOfWavelengths,false,-40,enwiki,2024-10-27 10:34:34,true,I think it's safe to remove this but more references to this section are welcome.
358002500,Wikipedia:WikiProjekt Nürnberg/Artikelwerkstatt,TaxonBota,true,-126,dewiki,2024-10-27 10:34:48,true,Bot: QSWORKLIST: 4; WORKLIST: 522; BWWORKLIST: 0
358002508,Wolfgang Böker,2003:C6:373C:E024:3574:2AC0:B5AE:9BDD,false,41,dewiki,2024-10-27 10:35:04,false,""
1833521812,Víctor Junco,Bryan Krippner,false,0,enwiki,2024-10-27 10:35:11,false,""
358002517,Kriegserklärung Deutschlands und Italiens an die Vereinigten Staaten,Prüm,false,18,dewiki,2024-10-27 10:35:26,true,/* Folgen */
1833521711,France women's national football team,GiofanniRahman,false,0,enwiki,2024-10-27 10:34:23,false,/* Players */
358002501,Wikipedia:WikiProjekt Ostwestfalen-Lippe/Qualitätsmängel,TaxonBota,true,1,dewiki,2024-10-27 10:34:50,true,Bot: QSWORKLIST: 0; WORKLIST: 412; BWWORKLIST: 0
358002509,1941,Prüm,false,18,dewiki,2024-10-27 10:35:02,true,/* Die Atlantik-Charta */
1833521813,Saint-Cricq-Chalosse,Monkbot,true,1,enwiki,2024-10-27 10:35:08,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833521714,Lights Camera Masala,ReshamGi,false,1,enwiki,2024-10-27 10:34:35,false,""
1833521803,Dixy Chicken,Encoded,false,167,enwiki,2024-10-27 10:35:04,false,Change owner
1833521815,Giannades,Monkbot,true,1,enwiki,2024-10-27 10:35:12,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833521715,Alcoholic beverage,94.255.152.53,false,40,enwiki,2024-10-27 10:34:31,false,/* Amount of use */ {{also|Alcohol preferences in Europe}}
358002510,Biehl,SasaKam,false,75,dewiki,2024-10-27 10:35:06,false,+ [[George Biehl]]
1833521713,User:Zamroni111/common.js,Zamroni111,false,-5,enwiki,2024-10-27 10:34:36,false,""
